,team_id,win,losses,name,tag,last_match_time,rating,TS_rating,capitan,player_1,player_2,player_3,player_4,player_5
2215346,2215346,0,1,Epic-Ga[M]ing,[E]pic-G,1428205311,983.4184232919612,"trueskill.Rating(mu=957.666, sigma=73.653)",181775055,101798363,108531616,140932580,157819956,181775055
2254203,2254203,0,1,Cyber_X,CX,1428210582,984.1817689655916,"trueskill.Rating(mu=958.041, sigma=73.802)",131885585,131885585,122512783,128701865,130856016,132572732
2230827,2230827,3,2,The Legend Of,TheLoF,1428235333,1019.2093787558293,"trueskill.Rating(mu=1065.656, sigma=10.619)",94236140,94236140,86992358,196251251,86759163,113272381
2235578,2235578,1,0,Guo+nj,JG,1428214486,1016.0663346194272,"trueskill.Rating(mu=1086.948, sigma=64.482)",86818947,103126502,99840783,62004206,86906439,86818947
1772010,1772010,0,1,G Force Reborn,G-force,1428221943,983.183038692812,"trueskill.Rating(mu=930.918, sigma=70.139)",124826933,124826933,185604943,124500903,124435164,228357278
1358505,1358505,0,1,PMSAsterisk*,*PMS,1428225005,985.9938790883383,"trueskill.Rating(mu=963.679, sigma=75.821)",105184229,105184229,86818947,99840783,86906439,103126502
2232120,2232120,1,2,Cappucino Gaming,Cp,1428241919,979.3567736514258,"trueskill.Rating(mu=934.306, sigma=37.894)",198178768,121835418,143987644,104174728,198178768,118024316
2277843,2277843,34,34,ICLEN,ICLEN,1542188793,1013.5914569432507,"trueskill.Rating(mu=1049.861, sigma=2.508)",29203166,29203166,86073338,116391559,42997039,192777666
2248605,2248605,8,25,Newbee.miracle,Newbee.M,1432035083,965.805077815636,"trueskill.Rating(mu=1080.833, sigma=1.961)",112940846,182804179,103155425,103089999,112940846,102024536
1942710,1942710,1,0,Nunchuck Spiders,NunS,1428342617,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",122175448,174195096,122175448,98750707,92601861,93471169
2123872,2123872,0,1,Awesome Kamikaze Pilots!,AKP!,1428342617,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",199668403,200199008,48575476,75288368,28895818,199668403
2278066,2278066,0,2,Ambitious Rage,A.R.,1428346830,971.859716038682,"trueskill.Rating(mu=941.042, sigma=63.786)",3423212,3423212,570733,11550933,12073481,4617234
1308992,1308992,0,3,Obscured By Clouds,OBS,1429203874,968.40292590541,"trueskill.Rating(mu=948.931, sigma=62.576)",44830022,44830022,101958500,197264501,156480458,135609506
2244697,2244697,63,52,Team Archon,Archon,1458604298,1120.329806858997,"trueskill.Rating(mu=1079.799, sigma=0.947)",38515149,38515149,84429681,94004717,146485028,100175472
2208860,2208860,0,2,Spartan Five,S.F,1428371735,965.7934871870613,"trueskill.Rating(mu=948.423, sigma=64.797)",121577502,160512673,109868283,114019672,121577502,121146871
743701,743701,2,2,_,_,1428608426,1002.0618681009053,"trueskill.Rating(mu=1113.547, sigma=33.734)",98442719,98442719,27052255,113710995,82203429,97565075
2112592,2112592,0,1,Flamin Pink Flamingos,FPF,1428426427,991.3024629992012,"trueskill.Rating(mu=964.730, sigma=76.298)",197315966,197315966,104941447,179844274,53038846,70031090
2263762,2263762,0,1,FairPlay Gaming.TB,FP,1428426610,984.7701398146428,"trueskill.Rating(mu=966.111, sigma=83.910)",215322247,215322247,188664808,40003097,181560468,95754096
2020356,2020356,0,1,The Plumber Crackers,TPC,1428426844,985.5231270498143,"trueskill.Rating(mu=959.788, sigma=74.162)",85735549,89075203,65249656,85735549,101765568,41274666
2282360,2282360,0,1,Team October.,October,1428433880,989.0917992922937,"trueskill.Rating(mu=964.635, sigma=76.254)",131115765,30743640,77523235,131115765,94646073,95245114
2231078,2231078,0,1,Crucial Team,Crucial,1428434100,993.5893167689944,"trueskill.Rating(mu=966.159, sigma=76.966)",35568319,107062390,85451447,35568319,126884698,93652687
2265038,2265038,1,2,Ape Zone 2.0,Ape,1428449703,980.1193234715922,"trueskill.Rating(mu=1063.808, sigma=14.777)",193507355,178465443,70965454,193507355,105604768,115269302
2230029,2230029,1,1,Beyond Godlike 5,B.G,1432141345,1000.7363067935221,"trueskill.Rating(mu=1001.078, sigma=69.518)",101356886,88826062,126922224,101356886,187460462,92897724
2276247,2276247,77,68,Mamas-Boys,MB,1454357961,1101.793267947116,"trueskill.Rating(mu=1084.811, sigma=0.860)",87285329,87285329,103735745,91982026,89117038,32335598
2284604,2284604,1,2,Lampo Syndrome,LS,1428549774,985.0077823836244,"trueskill.Rating(mu=1059.347, sigma=14.032)",92231506,92231506,177648913,116201886,52191022,156155016
2192525,2192525,1,9,TongFu North America,TongFu.,1453776051,920.2636623385648,"trueskill.Rating(mu=1057.164, sigma=10.038)",120320539,120320539,160512673,114019672,115087897,118410125
1401582,1401582,0,2,Gents Gaming,GG,1428597800,969.4695015289757,"trueskill.Rating(mu=926.063, sigma=74.338)",95207742,95207742,155548686,169089768,120343917,82922474
2235783,2235783,3,2,Taco Life,TACO,1431386116,1032.9797189534959,"trueskill.Rating(mu=1095.839, sigma=15.774)",87285329,87285329,43720230,25175582,101495620,3916428
2030300,2030300,1,2,TUFF DOTA,TUFF,1428612971,1000.3330148769674,"trueskill.Rating(mu=1054.310, sigma=16.988)",105390514,105390514,27682643,184694218,86734865,146380089
1917833,1917833,0,4,Adeks e-Sports,Adeks,1432329408,945.8156148762088,"trueskill.Rating(mu=934.659, sigma=65.752)",86784730,86784730,86834919,93637550,135486851,130339318
1799991,1799991,3,2,CORO ,CORO,1429901480,1013.7750224461888,"trueskill.Rating(mu=998.375, sigma=47.962)",129847567,175279460,214112789,129847567,206817030,187973973
1858832,1858832,1,0,PREDATOR REBORN ,PREDATOR R,1428771295,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",130856274,107900499,143905833,130856274,203431971,120120885
2225038,2225038,0,1,vVv e-Sport,vVv,1428780604,983.2636932064779,"trueskill.Rating(mu=915.795, sigma=75.666)",169847772,147521635,162923214,169847772,184264921,143137742
867556,867556,8,10,EternaLEnVy's disciples,EED,1449094137,1039.0735144924056,"trueskill.Rating(mu=1080.360, sigma=2.503)",119280615,119280615,122049498,51073415,91730177,52781082
305,305,0,1,Buff Dudes United,BDU,1428890529,988.2089622349877,"trueskill.Rating(mu=957.780, sigma=74.232)",52432515,75510737,39894036,52432515,22579290,53042537
2200351,2200351,4,3,1 L L I O N A I R E,1 I L,1429453726,1015.2273876195824,"trueskill.Rating(mu=1038.387, sigma=15.412)",136433960,97323937,45624612,90835990,91379188,136433960
2293413,2293413,9,18,Lemondogs.Dota2,LD,1448390195,956.8269714983657,"trueskill.Rating(mu=1078.336, sigma=2.077)",81150290,81150290,86664345,194672667,27738470,102732874
2290010,2290010,3,2,.Black Knights,BK,1431370223,1043.623700300211,"trueskill.Rating(mu=1072.291, sigma=13.478)",99539136,99539136,193660715,93310997,82659961,176836752
2278738,2278738,2,2,Nel Goons,GOONS,1429928446,1002.6307050021156,"trueskill.Rating(mu=1069.966, sigma=6.525)",92706637,92706637,104275965,59752811,86741419,177648913
2300945,2300945,0,1,D.P.W.Z.,D.P.W.Z.,1429367217,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",108177115,108177115,82731796,105315485,144509838,78354332
2285540,2285540,1,0,Bratva ~Ra1ma,Ra1m,1429367217,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",101323977,101323977,185569218,72849900,113347387,105797468
2285321,2285321,0,1,PASUKAN CABE,Cabe2aN,1429368699,984.0339081301693,"trueskill.Rating(mu=935.024, sigma=75.704)",150953917,197245263,150953917,149898332,172055449,149537848
2270680,2270680,0,3,Chakra Brah Force,C.B.F,1429774212,951.5461658212672,"trueskill.Rating(mu=889.397, sigma=48.887)",146451441,146451441,125562022,94501418,39636168,46784143
2207252,2207252,3,6,Dig Bigger Nick,DBN,1430104813,957.533723738298,"trueskill.Rating(mu=954.245, sigma=15.831)",182840454,113710517,182840454,110842409,87364631,111979021
1259027,1259027,4,6,Team Howick,Hwk,1430118668,972.6415247254783,"trueskill.Rating(mu=969.992, sigma=15.637)",92645076,92645076,86768332,102682153,77299750,130996027
2095097,2095097,0,2,Kujang Legion,KL,1429438444,971.3976959146908,"trueskill.Rating(mu=952.828, sigma=66.587)",186073367,186073367,152854674,107450729,124930020,115757991
2130432,2130432,0,1,No!Miracle,N!M,1429416545,987.1103328213553,"trueskill.Rating(mu=963.929, sigma=75.938)",172259822,172259822,141742905,193730287,101821136,131330953
2030514,2030514,0,1,EHOME IN,EH,1429417374,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",172114806,172114806,196271831,93335976,171111961,135245310
2300852,2300852,1,0,The Sumait 3,TS3,1429417374,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",211269533,211269533,40813418,114624648,128255977,110917046
1026207,1026207,6,2,SuperNatural.int,[SN],1467461999,1066.1221043984926,"trueskill.Rating(mu=1072.434, sigma=13.393)",94374420,94374420,160355381,315140186,132511698,143249469
2199564,2199564,28,18,Jayce N.G,Jayce NG,1450222430,1081.884908485785,"trueskill.Rating(mu=1071.507, sigma=2.804)",114912403,114912403,116080282,49818385,104772331,116755676
2211803,2211803,11,13,eGamersX,eGX,1433907723,987.2884413943468,"trueskill.Rating(mu=1065.508, sigma=3.691)",101191101,101191101,87932314,35872887,113587655,109475059
2220792,2220792,3,13,_,_,1448413347,917.3104960957304,"trueskill.Rating(mu=1055.700, sigma=6.590)",81535792,214849465,116985284,196104531,81535792,167388321
2288637,2288637,0,1,Team Safe To Leave,STL,1429871364,983.2425436934552,"trueskill.Rating(mu=903.492, sigma=63.988)",59224278,178824720,97883598,59224278,93992925,145186787
448111,448111,3,1,Dendi The Superman,DTS,1430586944,1040.7000403323066,"trueskill.Rating(mu=1117.545, sigma=35.596)",70388657,70388657,91701543,93712171,114559048,88655279
2206425,2206425,4,0,TeamPigeon,Pigeon,1429983538,1058.4044290913662,"trueskill.Rating(mu=1103.423, sigma=63.371)",67189903,195971412,127975905,67189903,129382205,126130349
2312987,2312987,0,2,RiskyBusiness,Risky,1429897686,969.4695015289757,"trueskill.Rating(mu=926.063, sigma=74.338)",65754794,65754794,46564493,51522913,18504173,81558549
2311701,2311701,0,1,Koopa Troopas,KT,1429897859,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",87562011,131508120,87562011,68030769,158447933,112828603
2234583,2234583,4,2,ultra trajharderi,uth,1435845899,1018.1138726086377,"trueskill.Rating(mu=1077.746, sigma=13.844)",101312045,104139920,135703196,101312045,89676263,103831567
2030287,2030287,1,1,RestuiBuGaming,DZ,1429901480,1002.927376217164,"trueskill.Rating(mu=1045.867, sigma=52.925)",147070003,207915434,151517181,261360436,147070003,151505384
2200015,2200015,2,1,Reach Peak,RPeak,1430608174,1024.887184226262,"trueskill.Rating(mu=1168.543, sigma=37.096)",20321748,20321748,70388657,89782335,117421467,178638015
1765501,1765501,1,0,TELL WHY ANIME?,TWA,1429914319,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",59529182,67054641,57578110,59529182,111805627,70320404
2083104,2083104,0,1,_,_,1429914319,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",170570094,92755322,132805516,211925615,170570094,119531944
2277712,2277712,41,21,StarLucK.Fly,StarLucK,1587626971,1155.7749117490014,"trueskill.Rating(mu=1086.089, sigma=1.148)",208287519,208287519,137496334,180286184,136642777,104401209
136061,136061,0,2,INTREPID,ITP,1429974026,969.8523343534964,"trueskill.Rating(mu=953.974, sigma=67.214)",160355381,160355381,115227558,106077753,117681148,119554605
2296296,2296296,0,2,SabunWarrior,Sabun,1429974576,980.161177841386,"trueskill.Rating(mu=952.786, sigma=66.678)",101057882,101057882,102054712,108717482,119576842,113457795
2025955,2025955,0,2,DarudEStorM,DarudE,1429983538,972.1260693796584,"trueskill.Rating(mu=949.404, sigma=74.943)",135681061,75343060,167833896,135681061,191581891,93593359
389393,389393,0,1,LEAGUE OF LESBIANS CHAMPION TEAM,CARPET,1429984173,984.9192508724817,"trueskill.Rating(mu=981.948, sigma=87.236)",34322358,34322358,114118637,19757254,135270298,89782335
2315046,2315046,0,1,Rezaka.,[RzK],1429994511,983.8941872173727,"trueskill.Rating(mu=937.285, sigma=70.483)",0,125475876,162758997,116134350,110138679,134038781
2310397,2310397,0,1,wasabi.CN,wasabi,1429997695,983.9707045093636,"trueskill.Rating(mu=935.898, sigma=72.905)",195441356,195441356,113492477,254171580,123276326,91918408
1292509,1292509,8,7,Zona Gaming,ZG,1435113144,1015.50822546937,"trueskill.Rating(mu=1064.661, sigma=4.190)",102727762,102727762,91554848,104772331,113635276,114916911
2116964,2116964,1,3,Turbo Gaming Arequipa,Turbo,1430597374,983.1241215736928,"trueskill.Rating(mu=988.232, sigma=41.627)",68416784,100593105,129593034,68416784,66865220,217835954
2262678,2262678,0,1,RUSH GAMING PE,Rush,1430007495,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",182716192,182716192,185527233,224602934,210326138,102740219
2246656,2246656,0,1,Nemesis E-Sports,Nemesis,1430010043,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",130533486,44752379,41735698,209650523,95030722,130533486
2262083,2262083,4,2,Doggy Style.,Doggy,1430705192,1034.4853784859663,"trueskill.Rating(mu=1036.218, sigma=21.724)",115295604,129953113,206363773,153836240,109289647,115295604
2313776,2313776,1,0,Scoety Brother,SB,1430016420,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",193671783,193671783,191548453,143564914,143580590,146708201
2300982,2300982,0,1,Cimporong,CMP,1430016420,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",137089730,137089730,107422475,40345420,202848637,211073695
2045099,2045099,1,1,Amber heart,Ah,1430051332,1001.4695015289757,"trueskill.Rating(mu=1030.912, sigma=64.124)",110781519,110781519,141862891,165365991,110051667,137053407
2303767,2303767,1,1,NNNNcut,ncut,1430051332,998.5304984710243,"trueskill.Rating(mu=969.088, sigma=64.124)",104977576,146724803,177256603,164917453,41150236,104977576
2251639,2251639,3,1,AkyJIbI TOLE BI,AkyJIbI,1431260006,1071.9652648277088,"trueskill.Rating(mu=1093.360, sigma=8.793)",20321748,20321748,91064780,26316691,178638015,34322358
2273732,2273732,1,0,Divine eSports,KORBEN,1430070947,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",186812242,12377581,64757418,25544429,186812242,40458157
1823206,1823206,0,1,Seahorse Babies,SB,1430070947,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",31135383,31135383,71152770,84598768,81968886,34721300
2135037,2135037,0,1,Team Meme XD,memeXD,1430072992,984.9474044704132,"trueskill.Rating(mu=944.059, sigma=74.081)",31135383,71152770,84598768,31135383,81968886,34721300
2179367,2179367,0,1,Shining Light,SL,1430079603,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",177129385,177129385,145398845,176699688,141660580,209035581
2098709,2098709,3,3,Xuper Dinasty.,X.D,1447015247,1002.4168632206868,"trueskill.Rating(mu=990.856, sigma=37.192)",125963497,125963497,184986021,212950081,236190291,160509841
2308619,2308619,10,6,Note,Note,1447656281,1061.078149153099,"trueskill.Rating(mu=1065.286, sigma=4.361)",255191556,255191556,162914357,253133307,101054837,73444154
738571,738571,1,0,Team Corleone,TC,1430227630,1016.0,"trueskill.Rating(mu=1056.370, sigma=82.598)",70388657,70388657,117421467,85375207,86700461,86870856
2199206,2199206,0,2,Stepashka Gaming,SG,1433897591,968.7363067935221,"trueskill.Rating(mu=915.067, sigma=73.178)",86698277,86698277,90423751,87565571,86700461,20321748
1751098,1751098,1,0,LDeep,LDeep,1430334418,1021.3668135119124,"trueskill.Rating(mu=1134.118, sigma=48.103)",41231571,4281729,5448108,41231571,123051238,96169991
1210476,1210476,0,1,Sand Blut Fear,SBF,1430360369,985.3034731207896,"trueskill.Rating(mu=958.426, sigma=81.100)",154846792,229809874,59549331,123858122,154846792,176084064
2189533,2189533,0,1,Chocolat*-*,*-*,1430363976,985.9730745439597,"trueskill.Rating(mu=964.936, sigma=82.117)",154846792,154846792,59549331,123858122,100788083,126172693
2300282,2300282,7,2,Anime2D,A2D,1430834025,1069.850336026906,"trueskill.Rating(mu=1109.490, sigma=38.529)",134121021,174792508,134121021,122163092,32951852,122922759
2291586,2291586,0,1,[Team] CRIMSON PEAK,MPT,1430493046,984.0,"trueskill.Rating(mu=943.630, sigma=82.598)",152535725,134140781,152535725,53358379,101223073,107188778
2279931,2279931,0,1,MaDHou$e,MADHOU$E,1430496891,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",211059550,211059550,147037334,146309466,182659280,262030408
2250434,2250434,0,1,Say Me Nya,SMN,1430501268,985.4358728782763,"trueskill.Rating(mu=966.225, sigma=83.638)",137950821,144177114,36245604,144613006,124505597,137950821
2324673,2324673,0,2,TEAMTANIC,TT,1430533679,969.4695015289757,"trueskill.Rating(mu=926.063, sigma=74.338)",111050897,111050897,185728364,52956282,107451170,132209066
1630617,1630617,3,4,Grossu eSport,GROSSU,1431055921,981.1569161549356,"trueskill.Rating(mu=994.195, sigma=27.361)",110457297,78717064,71267777,135152778,110457297,135146794
2257957,2257957,10,1,LINCENCIADOS,LINCES,1431805875,1123.4570201906681,"trueskill.Rating(mu=1080.210, sigma=7.487)",102649200,102649200,44604531,183476874,100263065,62091199
2152449,2152449,5,3,Shinobu'Team,Shinobu,1431294906,1019.3875594622716,"trueskill.Rating(mu=1034.822, sigma=20.116)",114977468,114977468,91467191,68347391,86826955,201694376
2270738,2270738,0,1,Umaru-chan Fans,Umaru<3,1430536330,984.7363067935221,"trueskill.Rating(mu=958.134, sigma=82.748)",65985537,65985537,91467191,114977468,201694376,107154551
1859403,1859403,1,0,Sexualis Felis,SxF,1430582466,1019.6500579550984,"trueskill.Rating(mu=1164.917, sigma=49.720)",135270298,135270298,63703276,178638015,123051238,87432909
2160559,2160559,0,2,REALLY? Gaming,RLY,1430604965,969.4695015289757,"trueskill.Rating(mu=926.063, sigma=74.338)",116662804,116662804,192474621,107451170,130167629,129982563
2323343,2323343,2,2,Toga's,Standin,1430965106,994.5516583330894,"trueskill.Rating(mu=959.615, sigma=47.069)",183505230,183505230,86864458,234688166,86748496,196863313
2300557,2300557,0,2,Vieja Escuela!,Ve,1430710286,968.0,"trueskill.Rating(mu=897.088, sigma=68.237)",92469298,92469298,93011101,86734879,86893182,124571946
2314415,2314415,2,4,Punto Net,.Net,1431141394,971.1251519240793,"trueskill.Rating(mu=963.431, sigma=41.789)",122390370,92989797,87528719,122390370,91739251,124891457
2309182,2309182,2,1,4meele and 1 topchik,4ME1R,1430674922,1017.4723513725858,"trueskill.Rating(mu=1060.637, sigma=43.127)",0,198615949,93000653,127017115,114463130,147009151
2153651,2153651,2,1,Battle Fury Gaming,BFG,1432599640,1017.1237574333501,"trueskill.Rating(mu=1038.846, sigma=44.104)",118049617,210415354,118049617,187641570,123858522,167388321
1237931,1237931,2,4,Nullius in Verba,NullvE-,1432858024,971.916932927184,"trueskill.Rating(mu=960.830, sigma=27.944)",118753851,118753851,95024225,131370401,100136071,177073375
